Taxi Available throughout SG,temp_value,humidity_value,rainfall_value,IsWeekend,Hour
2294.0,25.9,85.6,0.0,0.0,10.0
1928.0,26.2,85.7,0.0,0.0,9.0
1665.0,26.4,81.2,0.0,0.0,8.0
1888.0,26.8,76.2,0.0,0.0,7.0
1423.0,26.1,83.1,0.0,0.0,6.0
1314.0,26.1,84.2,0.0,0.0,5.0
1360.0,26.1,83.3,0.0,0.0,4.0
1412.0,26.6,76.1,0.0,0.0,3.0
1477.0,26.5,75.8,0.0,0.0,2.0
1412.0,28.1,81.7,0.0,0.0,1.0
1274.0,28.2,81.6,0.0,1.0,24.0
1163.0,28.3,80.1,0.0,1.0,23.0
1242.0,28.3,81.4,0.0,1.0,22.0
1434.0,28.0,84.6,0.0,1.0,21.0
1394.0,27.7,85.4,0.0,1.0,20.0
1396.0,27.6,83.8,0.0,1.0,19.0
1630.0,27.2,85.2,0.0,1.0,18.0
1500.0,26.3,89.3,0.0,1.0,17.0
1500.0,30.8,69.2,0.0,1.0,16.0
1389.0,30.9,65.2,0.0,1.0,15.0
1656.0,31.8,63.9,0.0,1.0,14.0
1774.0,31.2,65.5,0.0,1.0,13.0
1757.0,30.9,63.8,0.0,1.0,12.0
1825.0,30.5,70.2,0.0,1.0,11.0
1539.0,28.7,75.8,0.0,1.0,10.0
1459.0,28.3,77.0,0.0,1.0,9.0
1509.0,27.2,79.1,0.0,1.0,8.0
1354.0,27.2,83.4,0.0,1.0,7.0
1318.0,27.4,82.5,0.0,1.0,6.0
1402.0,27.6,79.1,0.0,1.0,5.0
983.0,27.9,77.7,0.0,1.0,4.0
1330.0,28.1,80.4,0.0,1.0,3.0
1441.0,28.3,81.8,0.0,1.0,2.0
1144.0,28.4,81.4,0.0,1.0,1.0
1587.0,28.7,80.3,0.0,1.0,24.0
1490.0,28.7,77.2,0.0,1.0,23.0
1492.0,29.0,73.6,0.0,1.0,22.0
1609.0,29.5,77.0,0.0,1.0,21.0
1658.0,29.2,79.9,0.0,1.0,20.0
1393.0,30.2,75.2,0.0,1.0,19.0
1552.0,33.2,48.3,0.0,1.0,18.0
1532.0,33.8,44.0,0.0,1.0,17.0
1500.0,33.8,40.4,0.0,1.0,16.0
1518.0,33.3,47.1,0.0,1.0,15.0
1775.0,33.3,47.8,0.0,1.0,14.0
1974.0,32.4,52.9,0.0,1.0,13.0
1816.0,31.7,57.9,0.0,1.0,12.0
2037.0,31.3,57.5,0.0,1.0,11.0
891.0,30.2,65.5,0.0,1.0,10.0
1405.0,28.9,76.1,0.0,1.0,9.0
1233.0,27.8,83.5,0.0,1.0,8.0
1299.0,27.3,84.8,0.0,1.0,7.0
459.0,27.5,84.3,0.0,1.0,6.0
943.0,27.7,83.0,0.0,1.0,5.0
1500.0,27.8,82.7,0.0,1.0,4.0
1534.0,27.8,83.7,0.0,1.0,3.0
1797.0,27.8,84.8,0.0,1.0,2.0
1653.0,27.8,85.2,0.0,1.0,1.0
1878.0,28.3,82.3,0.0,0.0,24.0
1641.0,28.6,81.2,0.0,0.0,23.0
2000.0,29.0,77.9,0.0,0.0,22.0
2000.0,28.9,79.5,0.0,0.0,21.0
1887.0,29.2,78.2,0.0,0.0,20.0
1560.0,30.6,73.2,0.0,0.0,19.0
847.0,32.2,51.3,0.0,0.0,18.0
1650.0,33.2,48.2,0.0,0.0,17.0
1902.0,31.2,70.9,0.0,0.0,16.0
1811.0,30.5,70.1,0.0,0.0,15.0
1456.0,30.5,67.4,0.0,0.0,14.0
1698.0,31.4,63.2,0.0,0.0,13.0
1802.0,30.7,67.2,0.0,0.0,12.0
2151.0,30.7,65.5,0.0,0.0,11.0
906.0,29.7,70.7,0.0,0.0,10.0
2262.0,28.5,81.3,0.0,0.0,9.0
1936.0,28.3,82.1,0.0,0.0,8.0
1928.0,27.2,85.3,0.0,0.0,7.0
1432.0,27.2,84.8,0.0,0.0,6.0
1208.0,27.4,85.1,0.0,0.0,5.0
1285.0,27.7,85.7,0.0,0.0,4.0
1637.0,27.8,83.6,0.0,0.0,3.0
1772.0,27.9,82.5,0.0,0.0,2.0
1662.0,28.1,80.6,0.0,0.0,1.0
1854.0,28.2,81.7,0.0,0.0,24.0
2030.0,28.6,78.6,0.0,0.0,23.0
1907.0,30.2,56.4,0.0,0.0,22.0
2123.0,30.4,58.0,0.0,0.0,21.0
2190.0,30.6,56.3,0.0,0.0,20.0
1716.0,31.1,53.6,0.0,0.0,19.0
1801.0,32.0,50.8,0.0,0.0,18.0
955.0,32.0,49.1,0.0,0.0,17.0
1993.0,31.9,51.2,0.0,0.0,16.0
2180.0,31.7,51.5,0.0,0.0,15.0
1887.0,31.3,55.9,0.0,0.0,14.0
2025.0,30.9,55.1,0.0,0.0,13.0
1794.0,30.5,61.9,0.0,0.0,12.0
932.0,29.8,68.1,0.0,0.0,11.0
1617.0,29.0,71.9,0.0,0.0,10.0
1846.0,28.8,70.9,0.0,0.0,9.0
2104.0,27.7,78.6,0.0,0.0,8.0
1880.0,26.3,84.7,0.0,0.0,7.0
1582.0,26.8,81.9,0.0,0.0,6.0
1576.0,27.2,80.0,0.0,0.0,5.0
2045.0,27.4,79.7,0.0,0.0,4.0
1542.0,27.4,80.5,0.0,0.0,3.0
2107.0,27.8,75.7,0.0,0.0,2.0
2123.0,27.8,76.1,0.0,0.0,1.0
1771.0,27.9,75.8,0.0,0.0,24.0
1677.0,28.4,73.2,0.0,0.0,23.0
1577.0,28.7,71.0,0.0,0.0,22.0
1336.0,28.7,69.6,0.0,0.0,21.0
1747.0,29.0,66.1,0.0,0.0,20.0
1459.0,29.5,65.0,0.0,0.0,19.0
2040.0,29.7,65.4,0.0,0.0,18.0
1695.0,30.3,60.4,0.0,0.0,17.0
2361.0,30.8,54.2,0.0,0.0,16.0
1887.0,29.8,72.5,0.0,0.0,15.0
865.0,29.8,70.5,0.0,0.0,14.0
943.0,29.6,71.3,0.0,0.0,13.0
875.0,27.7,85.5,0.0,0.0,12.0
929.0,29.4,75.2,0.0,0.0,11.0
732.0,29.1,75.2,0.0,0.0,10.0
742.0,28.1,83.5,0.0,0.0,9.0
791.0,27.1,90.5,0.0,0.0,8.0
942.0,26.5,94.3,0.0,0.0,7.0
839.0,26.4,93.0,0.0,0.0,6.0
864.0,26.6,91.9,0.0,0.0,5.0
755.0,26.6,93.6,0.0,0.0,4.0
856.0,26.4,93.8,0.0,0.0,3.0
519.0,26.6,91.8,0.0,0.0,2.0
511.0,27.6,86.2,0.0,0.0,1.0
468.0,26.1,95.9,0.0,0.0,24.0
863.0,25.9,96.2,0.0,0.0,23.0
849.0,25.2,96.0,0.2,0.0,22.0
903.0,24.3,98.2,0.0,0.0,21.0
779.0,23.9,97.6,2.4,0.0,20.0
764.0,26.1,89.8,0.0,0.0,19.0
834.0,26.1,91.2,0.2,0.0,18.0
968.0,25.2,96.6,2.0,0.0,17.0
989.0,30.6,68.3,0.0,0.0,16.0
1011.0,31.6,59.7,0.0,0.0,15.0
950.0,31.1,65.2,0.0,0.0,14.0
1066.0,30.6,65.1,0.0,0.0,13.0
1014.0,30.0,69.5,0.0,0.0,12.0
861.0,29.6,70.4,0.0,0.0,11.0
970.0,28.9,73.1,0.0,0.0,10.0
671.0,28.3,75.2,0.0,0.0,9.0
785.0,27.5,80.9,0.0,0.0,8.0
932.0,26.9,83.2,0.0,0.0,7.0
871.0,27.0,82.2,0.0,0.0,6.0
893.0,26.9,81.2,0.0,0.0,5.0
807.0,27.0,80.9,0.0,0.0,4.0
848.0,27.2,80.3,0.0,0.0,3.0
776.0,27.3,80.8,0.0,0.0,2.0
811.0,27.3,82.6,0.0,0.0,1.0
916.0,27.3,82.8,0.0,0.0,24.0
877.0,27.6,82.7,0.0,0.0,23.0
898.0,27.8,80.9,0.0,0.0,22.0
989.0,28.0,81.8,0.0,0.0,21.0
995.0,27.7,82.4,0.0,0.0,20.0
695.0,27.8,79.8,0.0,0.0,19.0
918.0,28.1,78.7,0.0,0.0,18.0
734.0,29.3,76.2,0.0,0.0,17.0
816.0,29.3,77.3,0.0,0.0,16.0
1000.0,29.2,75.6,0.0,0.0,15.0
980.0,29.3,76.2,0.0,0.0,14.0
1010.0,30.1,69.0,0.0,0.0,13.0
971.0,29.6,70.9,0.0,0.0,12.0
947.0,29.1,72.0,0.0,0.0,11.0
923.0,29.0,74.1,0.0,0.0,10.0
790.0,28.2,77.0,0.0,0.0,9.0
751.0,27.4,78.4,0.0,0.0,8.0
861.0,27.1,80.9,0.0,0.0,7.0
848.0,27.2,80.4,0.0,0.0,6.0
830.0,27.2,79.7,0.0,0.0,5.0
840.0,27.2,80.7,0.0,0.0,4.0
819.0,27.2,80.2,0.0,0.0,3.0
558.0,27.4,82.2,0.0,0.0,2.0
577.0,27.5,81.4,0.0,0.0,1.0
516.0,27.5,82.0,0.0,1.0,24.0
798.0,27.4,80.1,0.0,1.0,23.0
767.0,27.3,84.3,0.0,1.0,22.0
755.0,27.6,83.0,0.0,1.0,21.0
829.0,28.2,80.6,0.0,1.0,20.0
830.0,29.7,66.9,0.0,1.0,19.0
740.0,30.1,68.5,0.0,1.0,18.0
823.0,32.1,55.1,0.0,1.0,17.0
784.0,30.1,75.8,0.0,1.0,16.0
475.0,30.9,68.3,0.0,1.0,15.0
810.0,31.2,62.6,0.0,1.0,14.0
746.0,31.1,61.9,0.0,1.0,13.0
814.0,30.3,66.7,0.0,1.0,12.0
801.0,29.3,73.1,0.0,1.0,11.0
741.0,29.0,75.8,0.0,1.0,10.0
752.0,28.1,77.8,0.0,1.0,9.0
753.0,27.4,79.8,0.0,1.0,8.0
688.0,26.9,78.5,0.0,1.0,7.0
767.0,27.1,80.4,0.0,1.0,6.0
719.0,27.3,83.1,0.0,1.0,5.0
694.0,27.1,84.6,0.0,1.0,4.0
763.0,27.6,81.5,0.0,1.0,3.0
731.0,27.7,82.3,0.0,1.0,2.0
430.0,27.5,83.5,0.0,1.0,1.0
788.0,27.6,83.8,0.0,1.0,24.0
775.0,27.6,83.6,0.0,1.0,23.0
529.0,27.8,85.1,0.0,1.0,22.0
680.0,28.1,85.7,0.0,1.0,21.0
827.0,28.4,83.0,0.0,1.0,20.0
682.0,29.7,76.3,0.0,1.0,19.0
526.0,30.1,67.7,0.0,1.0,18.0
789.0,30.2,63.8,0.0,1.0,17.0
798.0,30.0,64.7,0.0,1.0,16.0
849.0,30.0,68.9,0.0,1.0,15.0
777.0,29.5,70.7,0.0,1.0,14.0
867.0,29.1,72.0,0.0,1.0,13.0
753.0,28.8,73.3,0.0,1.0,12.0
842.0,28.9,73.6,0.0,1.0,11.0
402.0,28.3,74.6,0.0,1.0,10.0
720.0,27.7,78.6,0.0,1.0,9.0
606.0,27.1,78.9,0.0,1.0,8.0
781.0,27.2,76.8,0.0,1.0,7.0
399.0,26.0,82.1,0.0,1.0,6.0
297.0,26.0,83.7,0.0,1.0,5.0
797.0,26.3,80.3,0.0,1.0,4.0
776.0,26.1,81.3,0.0,1.0,3.0
408.0,26.3,79.6,0.0,1.0,2.0
681.0,26.2,81.9,0.0,1.0,1.0
433.0,26.1,84.4,0.0,0.0,24.0
814.0,26.2,84.0,0.0,0.0,23.0
655.0,26.4,86.9,0.0,0.0,22.0
645.0,26.5,84.5,0.0,0.0,21.0
873.0,26.6,85.1,0.0,0.0,20.0
648.0,26.7,82.6,0.0,0.0,19.0
770.0,27.2,81.0,0.0,0.0,18.0
786.0,27.4,80.7,0.0,0.0,17.0
915.0,27.2,81.4,0.0,0.0,16.0
879.0,26.8,82.4,0.0,0.0,15.0
856.0,26.6,86.7,0.0,0.0,14.0
865.0,25.9,91.1,0.0,0.0,13.0
867.0,25.5,93.5,0.0,0.0,12.0
526.0,25.3,93.2,0.2,0.0,11.0
1311.0,25.6,92.8,0.4,0.0,10.0
1532.0,24.9,95.8,0.4,0.0,9.0
756.0,24.4,97.2,0.2,0.0,8.0
818.0,23.8,96.8,0.2,0.0,7.0
1658.0,26.0,91.2,0.0,0.0,6.0
1538.0,26.1,91.3,0.0,0.0,5.0
1544.0,26.3,92.0,0.0,0.0,4.0
823.0,26.6,93.9,0.0,0.0,3.0
1818.0,26.7,93.2,0.0,0.0,2.0
1446.0,26.6,93.6,0.0,0.0,1.0
1701.0,26.3,93.3,0.0,0.0,24.0
2095.0,26.2,93.7,0.0,0.0,23.0
1634.0,26.3,91.3,0.0,0.0,22.0
860.0,26.3,91.5,0.0,0.0,21.0
874.0,26.6,90.8,0.2,0.0,20.0
1450.0,26.0,91.4,0.0,0.0,19.0
845.0,25.6,91.7,0.0,0.0,18.0
1970.0,25.6,96.5,0.6,0.0,17.0
862.0,28.3,83.9,0.0,0.0,16.0
2350.0,29.2,77.9,0.0,0.0,15.0
2095.0,29.1,76.3,0.0,0.0,14.0
2211.0,29.0,75.2,0.0,0.0,13.0
2067.0,28.8,75.3,0.0,0.0,12.0
2261.0,28.5,78.8,0.0,0.0,11.0
2255.0,27.8,79.2,0.0,0.0,10.0
1746.0,27.0,84.4,0.0,0.0,9.0
1844.0,26.1,90.4,0.0,0.0,8.0
2175.0,25.8,90.7,0.0,0.0,7.0
1627.0,25.3,93.3,0.0,0.0,6.0
1529.0,25.3,92.7,0.0,0.0,5.0
1417.0,25.2,93.3,0.0,0.0,4.0
1553.0,25.2,92.9,0.0,0.0,3.0
1750.0,25.3,91.4,0.2,0.0,2.0
1803.0,25.7,92.1,0.0,0.0,1.0
1969.0,25.9,92.8,0.0,0.0,24.0
2240.0,25.6,92.9,0.0,0.0,23.0
2245.0,25.8,93.6,0.0,0.0,22.0
855.0,25.8,94.1,0.0,0.0,21.0
872.0,25.6,94.7,0.0,0.0,20.0
771.0,25.5,94.4,0.0,0.0,19.0
893.0,25.0,94.6,0.0,0.0,18.0
1046.0,24.7,97.0,0.6,0.0,17.0
835.0,25.4,94.7,1.4,0.0,16.0
1072.0,27.2,87.6,0.0,0.0,15.0
1030.0,28.2,80.2,0.0,0.0,14.0
1151.0,28.5,77.8,0.0,0.0,13.0
1107.0,28.5,78.0,0.0,0.0,12.0
1149.0,27.7,81.4,0.0,0.0,11.0
1071.0,27.4,82.7,0.0,0.0,10.0
843.0,27.0,85.3,0.0,0.0,9.0
878.0,26.7,86.6,0.0,0.0,8.0
993.0,26.3,86.7,0.0,0.0,7.0
961.0,26.4,87.4,0.0,0.0,6.0
965.0,26.4,88.9,0.0,0.0,5.0
943.0,26.6,89.0,0.0,0.0,4.0
924.0,26.2,90.3,0.0,0.0,3.0
915.0,25.9,91.5,0.0,0.0,2.0
835.0,25.9,90.3,0.0,0.0,1.0
1000.0,25.9,88.9,0.0,0.0,24.0
840.0,26.0,89.6,0.0,0.0,23.0
1038.0,25.6,91.4,0.0,0.0,22.0
1049.0,25.5,89.2,0.0,0.0,21.0
956.0,25.6,87.6,0.0,0.0,20.0
951.0,25.3,92.9,0.0,0.0,19.0
466.0,24.8,94.9,0.0,0.0,18.0
1042.0,24.4,96.3,1.0,0.0,17.0
957.0,25.0,95.6,0.8,0.0,16.0
1080.0,25.9,93.5,0.0,0.0,15.0
1011.0,25.4,94.9,2.6,0.0,14.0
1039.0,29.8,74.2,0.0,0.0,13.0
891.0,30.3,70.4,0.0,0.0,12.0
1016.0,29.8,74.3,0.0,0.0,11.0
900.0,29.1,78.2,0.0,0.0,10.0
485.0,29.9,74.9,0.0,0.0,9.0
801.0,28.1,84.2,0.0,0.0,8.0
926.0,26.9,90.5,0.0,0.0,7.0
882.0,26.9,88.6,0.0,0.0,6.0
884.0,27.0,88.1,0.0,0.0,5.0
870.0,27.1,87.5,0.0,0.0,4.0
829.0,27.4,88.0,0.0,0.0,3.0
898.0,27.5,87.5,0.0,0.0,2.0
951.0,27.7,87.2,0.0,0.0,1.0
942.0,27.8,85.4,0.0,0.0,24.0
961.0,28.3,83.3,0.0,0.0,23.0
1000.0,28.3,83.2,0.0,0.0,22.0
1068.0,28.5,82.0,0.0,0.0,21.0
1013.0,28.6,81.0,0.0,0.0,20.0
1034.0,28.9,79.8,0.0,0.0,19.0
1039.0,29.6,72.3,0.0,0.0,18.0
1019.0,29.2,72.1,0.0,0.0,17.0
1043.0,28.7,76.1,0.0,0.0,16.0
1036.0,28.0,82.8,0.0,0.0,15.0
1065.0,29.3,77.5,0.0,0.0,14.0
1073.0,30.3,67.8,0.0,0.0,13.0
1114.0,27.6,83.5,0.2,0.0,12.0
1078.0,28.9,80.2,0.0,0.0,11.0
1003.0,28.5,82.2,0.0,0.0,10.0
797.0,27.7,86.3,0.0,0.0,9.0
740.0,27.3,86.4,0.0,0.0,8.0
863.0,27.1,90.2,0.0,0.0,7.0
885.0,27.0,92.5,0.0,0.0,6.0
317.0,27.1,92.7,0.0,0.0,5.0
844.0,27.4,88.8,0.0,0.0,4.0
838.0,27.4,88.9,0.0,0.0,3.0
888.0,27.6,86.8,0.0,0.0,2.0
764.0,27.6,87.6,0.0,0.0,1.0
888.0,27.9,84.1,0.0,1.0,24.0
929.0,28.0,83.6,0.0,1.0,23.0
737.0,28.0,83.6,0.0,1.0,22.0
899.0,28.5,79.1,0.0,1.0,21.0
920.0,28.2,82.5,0.0,1.0,20.0
921.0,28.6,78.4,0.0,1.0,19.0
899.0,29.1,76.7,0.0,1.0,18.0
875.0,29.6,73.0,0.0,1.0,17.0
886.0,29.3,77.3,0.0,1.0,16.0
899.0,28.2,84.7,0.0,1.0,15.0
993.0,28.7,82.3,0.0,1.0,14.0
577.0,29.3,79.0,0.0,1.0,13.0
1000.0,29.9,75.5,0.0,1.0,12.0
986.0,29.0,79.6,0.0,1.0,11.0
924.0,28.8,77.3,0.0,1.0,10.0
868.0,28.3,82.1,0.0,1.0,9.0
868.0,27.4,86.1,0.0,1.0,8.0
870.0,26.9,88.6,0.0,1.0,7.0
821.0,26.9,87.5,0.0,1.0,6.0
777.0,27.1,87.0,0.0,1.0,5.0
777.0,27.3,85.3,0.0,1.0,4.0
778.0,27.5,84.4,0.0,1.0,3.0
800.0,27.7,82.2,0.0,1.0,2.0
870.0,27.6,83.1,0.0,1.0,1.0
894.0,27.9,81.0,0.0,1.0,24.0
866.0,27.8,82.8,0.0,1.0,23.0
884.0,27.9,83.2,0.0,1.0,22.0
838.0,27.9,84.1,0.0,1.0,21.0
776.0,27.8,80.4,0.0,1.0,20.0
500.0,28.2,81.2,0.0,1.0,19.0
788.0,29.5,77.2,0.0,1.0,18.0
798.0,29.9,75.9,0.0,1.0,17.0
801.0,29.6,74.8,0.0,1.0,16.0
835.0,31.1,60.4,0.0,1.0,15.0
814.0,30.5,66.2,0.0,1.0,14.0
844.0,29.6,71.8,0.0,1.0,13.0
814.0,30.4,67.9,0.0,1.0,12.0
850.0,29.7,75.4,0.0,1.0,11.0
830.0,28.6,79.3,0.0,1.0,10.0
759.0,27.2,85.8,0.0,1.0,9.0
535.0,26.3,88.6,0.0,1.0,8.0
734.0,25.1,92.3,0.0,1.0,7.0
839.0,24.9,93.6,0.0,1.0,6.0
334.0,24.8,93.4,0.0,1.0,5.0
358.0,24.9,93.1,0.0,1.0,4.0
152.0,25.1,92.0,0.0,1.0,3.0
442.0,25.4,91.5,0.0,1.0,2.0
742.0,25.2,92.3,0.0,1.0,1.0
585.0,25.0,92.6,0.2,0.0,24.0
585.0,24.9,92.8,0.2,0.0,23.0
782.0,25.5,93.0,0.2,0.0,22.0
859.0,25.7,92.9,0.0,0.0,21.0
614.0,25.8,94.6,0.2,0.0,20.0
500.0,25.9,92.1,0.0,0.0,19.0
715.0,26.2,88.5,0.0,0.0,18.0
817.0,25.5,92.5,0.0,0.0,17.0
817.0,24.7,95.4,0.0,0.0,16.0
836.0,24.9,94.4,2.0,0.0,15.0
832.0,29.8,72.5,0.0,0.0,14.0
844.0,29.3,76.3,0.0,0.0,13.0
895.0,30.4,68.1,0.0,0.0,12.0
956.0,30.0,69.7,0.0,0.0,11.0
972.0,29.5,75.0,0.0,0.0,10.0
854.0,28.7,78.4,0.0,0.0,9.0
780.0,27.7,82.2,0.0,0.0,8.0
867.0,26.7,86.6,0.0,0.0,7.0
865.0,26.8,86.1,0.0,0.0,6.0
855.0,26.8,86.2,0.0,0.0,5.0
853.0,27.1,84.6,0.0,0.0,4.0
826.0,27.2,85.1,0.0,0.0,3.0
845.0,27.5,84.0,0.0,0.0,2.0
446.0,27.4,84.3,0.0,0.0,1.0
828.0,27.4,82.7,0.0,0.0,24.0
803.0,27.6,82.2,0.0,0.0,23.0
835.0,27.7,81.5,0.0,0.0,22.0
779.0,27.6,82.4,0.0,0.0,21.0
957.0,27.6,81.5,0.0,0.0,20.0
764.0,27.8,81.5,0.0,0.0,19.0
791.0,28.2,79.5,0.0,0.0,18.0
963.0,29.0,75.5,0.0,0.0,17.0
923.0,28.4,82.4,0.0,0.0,16.0
978.0,29.3,78.0,0.0,0.0,15.0
905.0,29.7,74.3,0.0,0.0,14.0
939.0,30.2,71.7,0.0,0.0,13.0
923.0,29.7,69.1,0.0,0.0,12.0
939.0,30.0,73.2,0.0,0.0,11.0
849.0,28.7,77.2,0.0,0.0,10.0
708.0,28.2,79.9,0.0,0.0,9.0
763.0,27.1,85.7,0.0,0.0,8.0
906.0,26.4,88.9,0.0,0.0,7.0
870.0,26.4,87.3,0.0,0.0,6.0
860.0,26.4,86.5,0.0,0.0,5.0
851.0,26.4,86.1,0.0,0.0,4.0
855.0,26.5,87.3,0.0,0.0,3.0
848.0,26.5,87.2,0.0,0.0,2.0
622.0,26.7,86.8,0.0,0.0,1.0
826.0,26.9,87.0,0.0,0.0,24.0
852.0,26.9,84.6,0.0,0.0,23.0
737.0,26.9,86.7,0.0,0.0,22.0
858.0,27.0,84.8,0.0,0.0,21.0
906.0,27.0,84.4,0.0,0.0,20.0
770.0,27.5,82.7,0.0,0.0,19.0
883.0,28.1,77.5,0.0,0.0,18.0
848.0,28.3,78.5,0.0,0.0,17.0
979.0,29.1,73.7,0.0,0.0,16.0
966.0,28.2,75.6,0.0,0.0,15.0
918.0,28.1,79.6,0.0,0.0,14.0
942.0,27.9,83.9,0.0,0.0,13.0
926.0,27.3,84.8,0.0,0.0,12.0
934.0,27.6,82.2,0.0,0.0,11.0
926.0,27.1,85.3,0.0,0.0,10.0
740.0,26.5,87.9,0.0,0.0,9.0
767.0,26.2,90.1,0.0,0.0,8.0
899.0,26.1,90.2,0.0,0.0,7.0
862.0,26.2,89.7,0.0,0.0,6.0
891.0,26.2,88.9,0.0,0.0,5.0
875.0,26.3,88.6,0.0,0.0,4.0
589.0,26.5,88.2,0.0,0.0,3.0
847.0,26.7,87.2,0.0,0.0,2.0
862.0,26.8,88.1,0.0,0.0,1.0
891.0,26.7,88.5,0.0,0.0,24.0
728.0,26.9,88.1,0.0,0.0,23.0
885.0,26.9,87.4,0.0,0.0,22.0
942.0,26.7,88.8,0.0,0.0,21.0
917.0,26.7,87.2,0.0,0.0,20.0
832.0,26.7,86.2,0.0,0.0,19.0
834.0,26.8,87.0,0.0,0.0,18.0
883.0,26.5,87.2,0.0,0.0,17.0
982.0,26.6,90.5,0.0,0.0,16.0
974.0,28.2,81.6,0.0,0.0,15.0
763.0,27.9,83.8,0.0,0.0,14.0
941.0,28.1,82.0,0.0,0.0,13.0
757.0,27.5,82.9,0.0,0.0,12.0
962.0,27.3,85.9,0.0,0.0,11.0
671.0,27.2,86.1,0.0,0.0,10.0
615.0,26.5,89.4,0.0,0.0,9.0
688.0,26.3,87.2,0.0,0.0,8.0
835.0,25.9,93.8,0.0,0.0,7.0
867.0,26.0,92.8,0.4,0.0,6.0
860.0,26.4,89.9,0.0,0.0,5.0
822.0,26.4,88.8,0.0,0.0,4.0
809.0,26.6,88.1,0.0,0.0,3.0
805.0,26.6,87.4,0.0,0.0,2.0
448.0,26.5,89.1,0.0,0.0,1.0
896.0,26.4,88.8,0.0,0.0,24.0
732.0,26.5,88.8,0.0,0.0,23.0
828.0,26.4,88.8,0.0,0.0,22.0
856.0,26.3,89.3,0.0,0.0,21.0
895.0,26.7,88.4,0.0,0.0,20.0
794.0,26.5,90.3,0.0,0.0,19.0
829.0,27.0,86.8,0.0,0.0,18.0
842.0,27.5,84.8,0.0,0.0,17.0
969.0,27.3,85.8,0.0,0.0,16.0
935.0,28.2,78.8,0.0,0.0,15.0
921.0,29.3,75.8,0.0,0.0,14.0
949.0,29.2,76.4,0.0,0.0,13.0
1010.0,29.1,75.9,0.0,0.0,12.0
1018.0,29.2,73.7,0.0,0.0,11.0
965.0,27.9,80.5,0.0,0.0,10.0
714.0,27.0,85.3,0.0,0.0,9.0
706.0,27.3,84.9,0.0,0.0,8.0
845.0,26.4,88.7,0.0,0.0,7.0
811.0,26.6,86.2,0.0,0.0,6.0
805.0,26.5,87.3,0.0,0.0,5.0
816.0,26.5,87.6,0.0,0.0,4.0
802.0,26.8,86.3,0.0,0.0,3.0
791.0,27.2,84.2,0.0,0.0,2.0
753.0,27.2,84.0,0.0,0.0,1.0
772.0,27.1,84.8,0.0,1.0,24.0
766.0,27.0,83.7,0.0,1.0,23.0
761.0,27.1,82.1,0.0,1.0,22.0
688.0,26.9,82.7,0.0,1.0,21.0
780.0,26.6,84.5,0.0,1.0,20.0
773.0,26.9,82.6,0.0,1.0,19.0
851.0,27.5,83.8,0.0,1.0,18.0
820.0,27.9,80.3,0.0,1.0,17.0
786.0,27.1,84.8,0.0,1.0,16.0
742.0,26.1,91.4,0.0,1.0,15.0
702.0,26.4,90.0,0.0,1.0,14.0
626.0,25.7,89.3,1.2,1.0,13.0
834.0,29.8,71.4,0.2,1.0,12.0
841.0,29.8,70.8,0.0,1.0,11.0
802.0,29.2,73.2,0.0,1.0,10.0
777.0,28.4,78.4,0.0,1.0,9.0
769.0,27.5,83.6,0.0,1.0,8.0
769.0,26.3,88.9,0.0,1.0,7.0
789.0,26.1,88.0,0.0,1.0,6.0
801.0,26.4,87.0,0.0,1.0,5.0
708.0,26.7,85.1,0.0,1.0,4.0
780.0,26.3,88.9,0.0,1.0,3.0
502.0,26.5,87.1,0.0,1.0,2.0
646.0,26.7,87.2,0.0,1.0,1.0
739.0,26.5,87.2,0.0,1.0,24.0
722.0,26.7,87.5,0.0,1.0,23.0
799.0,26.7,89.7,0.0,1.0,22.0
887.0,26.8,86.0,0.0,1.0,21.0
702.0,26.4,90.5,0.0,1.0,20.0
643.0,26.6,90.2,0.0,1.0,19.0
734.0,26.2,89.4,0.0,1.0,18.0
759.0,25.2,90.7,0.0,1.0,17.0
653.0,25.8,92.7,0.0,1.0,16.0
724.0,26.0,94.4,0.0,1.0,15.0
726.0,27.7,85.1,0.0,1.0,14.0
754.0,29.9,70.1,0.2,1.0,13.0
828.0,30.5,66.8,0.0,1.0,12.0
828.0,30.7,67.2,0.0,1.0,11.0
744.0,30.5,65.5,0.0,1.0,10.0
500.0,29.7,72.5,0.0,1.0,9.0
724.0,29.0,74.9,0.0,1.0,8.0
753.0,27.0,84.4,0.0,1.0,7.0
692.0,27.2,81.4,0.0,1.0,6.0
352.0,27.2,83.5,0.0,1.0,5.0
410.0,27.6,81.2,0.0,1.0,4.0
767.0,27.7,81.4,0.0,1.0,3.0
643.0,27.8,81.3,0.0,1.0,2.0
485.0,28.0,80.9,0.0,1.0,1.0
793.0,27.9,80.7,0.0,0.0,24.0
716.0,28.5,78.5,0.0,0.0,23.0
804.0,28.4,78.1,0.0,0.0,22.0
909.0,28.6,75.4,0.0,0.0,21.0
815.0,28.4,78.6,0.0,0.0,20.0
624.0,28.1,80.9,0.0,0.0,19.0
720.0,30.1,73.8,0.0,0.0,18.0
788.0,30.2,70.9,0.0,0.0,17.0
813.0,30.2,73.2,0.0,0.0,16.0
818.0,29.8,74.2,0.0,0.0,15.0
792.0,29.6,73.7,0.0,0.0,14.0
764.0,29.6,75.9,0.0,0.0,13.0
