Taxi Available throughout SG,temp_value,humidity_value,rainfall_value,IsWeekend,Hour
0.43403497,0.7129631,0.35283995,0.0,0.0,0.5652174
0.6083605,0.65740746,0.46643716,0.0,0.0,0.5217391
0.45775273,0.5925926,0.48881242,0.0,0.0,0.47826087
0.70026684,0.5277779,0.6523236,0.0,0.0,0.4347826
0.8541358,0.46296299,0.69191045,0.0,0.0,0.39130434
1.0,0.4166667,0.70395875,0.0,0.0,0.3478261
0.7586718,0.3611111,0.757315,0.0,0.0,0.3043478
0.67477024,0.3703704,0.76075727,0.0,0.0,0.26086956
0.4912541,0.3611111,0.746988,0.0,0.0,0.2173913
0.47257635,0.35185182,0.8089501,0.0,0.0,0.17391305
0.26178476,0.35185182,0.81755596,0.0,0.0,0.13043478
0.43403497,0.35185182,0.8123924,0.0,0.0,0.08695652
0.5286096,0.3611111,0.8020654,0.0,0.0,0.04347826
0.48058107,0.3796297,0.7745267,0.0,0.0,0.0
0.54876965,0.38888898,0.77624786,0.0,0.0,1.0
0.70412093,0.38888898,0.77108425,0.0,0.0,0.95652175
0.65461016,0.4166667,0.72633386,0.0,0.0,0.9130435
0.75481766,0.43518528,0.6953529,0.0,0.0,0.8695652
0.2961755,0.4537037,0.61273664,0.0,0.0,0.82608694
0.8301216,0.5462963,0.46299487,0.0,0.0,0.7826087
0.8324933,0.5555556,0.49225473,0.0,0.0,0.73913044
0.5573673,0.5462963,0.49913943,0.0,0.0,0.6956522
0.73050696,0.6203705,0.49741828,0.0,0.0,0.65217394
0.7174622,0.6481482,0.44922546,0.0,0.0,0.6086956
0.28609547,0.5925926,0.45438904,0.0,0.0,0.5652174
0.69997036,0.61111116,0.4234079,0.0,0.0,0.5217391
0.640083,0.56481487,0.53356284,0.0,0.0,0.47826087
0.57189447,0.5555556,0.524957,0.0,0.0,0.4347826
0.8286392,0.4722223,0.56798625,0.0,0.0,0.39130434
0.4678328,0.425926,0.59896725,0.0,0.0,0.3478261
0.75718945,0.3425927,0.6351119,0.0,0.0,0.3043478
0.63978654,0.3055555,0.6798623,0.0,0.0,0.26086956
0.48176697,0.2500001,0.6798623,0.0,0.0,0.2173913
0.43403497,0.22222221,0.69191045,0.0,0.0,0.17391305
0.43344203,0.2500001,0.6265061,0.0,0.0,0.13043478
0.25348353,0.3148148,0.5490534,0.0,0.0,0.08695652
0.5164542,0.3333334,0.5318417,0.0,0.0,0.04347826
0.45211977,0.3425927,0.5283993,0.0,0.0,0.0
0.5280166,0.3611111,0.51807225,0.0,0.0,1.0
0.54224724,0.35185182,0.55765927,0.0,0.0,0.95652175
0.4793952,0.35185182,0.53356284,0.0,0.0,0.9130435
0.21849985,0.3611111,0.5438898,0.0,0.0,0.8695652
0.19982211,0.3703704,0.5163511,0.0,0.0,0.82608694
0.7047139,0.46296299,0.51807225,0.0,0.0,0.7826087
0.55499554,0.5092593,0.46471602,0.0,0.0,0.73913044
0.58375335,0.5277779,0.51462996,0.0,0.0,0.6956522
0.6039134,0.5555556,0.40447506,0.0,0.0,0.65217394
0.60154164,0.6203705,0.4096385,0.0,0.0,0.6086956
0.72813517,0.6666668,0.38554212,0.0,0.0,0.5652174
0.6970056,0.6666668,0.37005165,0.0,0.0,0.5217391
0.6305959,0.6388889,0.3545611,0.0,0.0,0.47826087
0.31129557,0.5740742,0.2874354,0.0,0.0,0.4347826
0.50607765,0.51851857,0.45611018,0.0,0.0,0.39130434
0.6786244,0.4166667,0.60585195,0.0,0.0,0.3478261
0.5890898,0.3333334,0.66609293,0.0,0.0,0.3043478
0.46101394,0.2962964,0.68846816,0.0,0.0,0.26086956
0.43166322,0.2962964,0.70740104,0.0,0.0,0.2173913
0.43640676,0.2962964,0.71428573,0.0,0.0,0.17391305
0.4814705,0.2777778,0.7538726,0.0,0.0,0.13043478
0.4814705,0.2685185,0.78313255,0.0,0.0,0.08695652
0.5206048,0.2962964,0.757315,0.0,0.0,0.04347826
0.47583753,0.2777778,0.7590361,0.0,0.0,0.0
0.6214053,0.2870371,0.77108425,0.0,0.0,1.0
0.62941,0.3148148,0.7659208,0.0,0.0,0.95652175
0.6697302,0.3425927,0.73493975,0.0,0.0,0.9130435
0.2706789,0.3425927,0.686747,0.0,0.0,0.8695652
0.66735846,0.2962964,0.7624784,0.0,0.0,0.82608694
0.6134005,0.2592592,0.8296041,0.0,0.0,0.7826087
0.42929143,0.2777778,0.85886407,0.0,0.0,0.73913044
0.6053958,0.425926,0.7108433,0.0,0.0,0.6956522
0.60806406,0.3333334,0.8382099,0.0,0.0,0.65217394
0.61873704,0.4722223,0.60929435,0.0,0.0,0.6086956
0.45034096,0.5925926,0.62478477,0.0,0.0,0.5652174
0.6128076,0.5462963,0.5507745,0.0,0.0,0.5217391
0.69226205,0.6018519,0.5370051,0.0,0.0,0.47826087
0.76311886,0.4722223,0.65404475,0.0,0.0,0.4347826
0.83753335,0.38888898,0.74182445,0.0,0.0,0.39130434
0.9620516,0.3240741,0.81411356,0.0,0.0,0.3478261
0.7684554,0.2500001,0.8795181,0.0,0.0,0.3043478
0.3545805,0.22222221,0.8915662,0.0,0.0,0.26086956
0.32522976,0.2500001,0.86230636,0.0,0.0,0.2173913
0.26474947,0.22222221,0.90017205,0.0,0.0,0.17391305
0.25585532,0.20370379,0.9018933,0.0,0.0,0.13043478
0.42069376,0.21296291,0.9173838,0.0,0.0,0.08695652
0.43136674,0.22222221,0.9242685,0.0,0.0,0.04347826
0.43433145,0.21296291,0.9208262,0.0,0.0,0.0
0.518233,0.21296291,0.9259896,0.024390245,0.0,1.0
0.54758376,0.21296291,0.92254734,0.0,0.0,0.95652175
0.43966794,0.22222221,0.9087779,0.04878049,0.0,0.9130435
0.54550844,0.22222221,0.9018933,0.2195122,0.0,0.8695652
0.58997923,0.3055555,0.81755596,0.0,0.0,0.82608694
0.4592351,0.2962964,0.82099825,0.024390245,0.0,0.7826087
0.23361993,0.2870371,0.8743545,0.024390245,0.0,0.73913044
0.5739698,0.38888898,0.76764196,0.024390245,0.0,0.6956522
0.582271,0.35185182,0.80550766,0.0,0.0,0.65217394
0.555292,0.2777778,0.8795181,0.2195122,0.0,0.6086956
0.24547881,0.4166667,0.7246127,0.04878049,0.0,0.5652174
0.6412689,0.6481482,0.47332188,0.0,0.0,0.5217391
0.60924995,0.61111116,0.47848532,0.0,0.0,0.47826087
0.6866291,0.5277779,0.56110156,0.0,0.0,0.4347826
0.7960273,0.5092593,0.6006885,0.0,0.0,0.39130434
0.92113847,0.46296299,0.65060234,0.0,0.0,0.3478261
0.7236881,0.3796297,0.68846816,0.0,0.0,0.3043478
0.6377112,0.3240741,0.73493975,0.0,0.0,0.26086956
0.49155053,0.3148148,0.71944916,0.0,0.0,0.2173913
0.41861844,0.3055555,0.7435456,0.0,0.0,0.17391305
0.41950786,0.3333334,0.6936316,0.0,0.0,0.13043478
0.24755411,0.3333334,0.6901893,0.0,0.0,0.08695652
0.42158315,0.3611111,0.67469877,0.0,0.0,0.04347826
0.44411504,0.3703704,0.6678141,0.0,0.0,0.0
0.43403497,0.3796297,0.6557659,0.0,1.0,1.0
0.4592351,0.39814812,0.6316695,0.0,1.0,0.95652175
0.4633857,0.39814812,0.6299484,0.0,1.0,0.9130435
0.50844944,0.4166667,0.6041308,0.0,1.0,0.8695652
0.54313666,0.43518528,0.57487094,0.0,1.0,0.82608694
0.5970946,0.46296299,0.5628227,0.0,1.0,0.7826087
0.55914617,0.51851857,0.4905336,0.0,1.0,0.73913044
0.491847,0.6018519,0.48364887,0.0,1.0,0.6956522
0.51882595,0.6388889,0.394148,0.0,1.0,0.65217394
0.5146754,0.6388889,0.41824433,0.0,1.0,0.6086956
0.6415654,0.65740746,0.43717733,0.0,1.0,0.5652174
0.62229466,0.6018519,0.45266774,0.0,1.0,0.5217391
0.63029945,0.5925926,0.49913943,0.0,1.0,0.47826087
0.6448266,0.5,0.5490534,0.0,1.0,0.4347826
0.5078565,0.4537037,0.6144578,0.0,1.0,0.39130434
0.47554106,0.3611111,0.6833046,0.0,1.0,0.3478261
0.46605396,0.3425927,0.7659208,0.0,1.0,0.3043478
0.25585532,0.3611111,0.7521514,0.0,1.0,0.26086956
0.36910763,0.3611111,0.76764196,0.0,1.0,0.2173913
0.4254373,0.3611111,0.77969015,0.0,1.0,0.17391305
0.45864215,0.3611111,0.777969,0.0,1.0,0.13043478
0.41239253,0.3611111,0.76764196,0.0,1.0,0.08695652
0.5040024,0.3703704,0.7590361,0.0,1.0,0.04347826
0.46635044,0.3703704,0.74182445,0.0,1.0,0.0
0.513193,0.39814812,0.71944916,0.0,1.0,1.0
0.41446784,0.3796297,0.7160069,0.0,1.0,0.95652175
0.4888823,0.3796297,0.6987952,0.0,1.0,0.9130435
0.5247554,0.38888898,0.7056799,0.0,1.0,0.8695652
0.6148829,0.4074074,0.6678141,0.0,1.0,0.82608694
0.582271,0.425926,0.65748703,0.0,1.0,0.7826087
0.52564484,0.4537037,0.64371777,0.0,1.0,0.73913044
0.4719834,0.49074072,0.6678141,0.0,1.0,0.6956522
0.5007412,0.48148158,0.64371777,0.0,1.0,0.65217394
0.50607765,0.425926,0.7332186,0.0,1.0,0.6086956
0.5692262,0.3611111,0.788296,0.0,1.0,0.5652174
0.6083605,0.5555556,0.5438898,0.0,1.0,0.5217391
0.5283131,0.65740746,0.5318417,0.0,1.0,0.47826087
0.22146457,0.6388889,0.5025817,0.0,1.0,0.4347826
0.50815296,0.5277779,0.57831323,0.0,1.0,0.39130434
0.43403497,0.4537037,0.6798623,0.0,1.0,0.3478261
0.26000592,0.3611111,0.7693631,0.0,1.0,0.3043478
0.40023717,0.3055555,0.8123924,0.0,1.0,0.26086956
0.25852358,0.3240741,0.788296,0.0,1.0,0.2173913
0.19033502,0.3333334,0.788296,0.0,1.0,0.17391305
0.18499851,0.3425927,0.79345953,0.0,1.0,0.13043478
0.17877261,0.3333334,0.8020654,0.0,1.0,0.08695652
0.13904536,0.3333334,0.7728056,0.0,1.0,0.04347826
0.20278683,0.3425927,0.7659208,0.0,1.0,0.0
0.16958198,0.3425927,0.7401033,0.0,0.0,1.0
0.24369997,0.3333334,0.76075727,0.0,0.0,0.95652175
0.19241032,0.3703704,0.73493975,0.0,0.0,0.9130435
0.21257041,0.3425927,0.7538726,0.024390245,0.0,0.8695652
0.28639194,0.43518528,0.70395875,0.0,0.0,0.82608694
0.24103172,0.43518528,0.70395875,0.0,0.0,0.7826087
0.54106134,0.49074072,0.5731497,0.0,0.0,0.73913044
0.53928256,0.5277779,0.57487094,0.0,0.0,0.6956522
0.48739994,0.6018519,0.48537,0.0,0.0,0.65217394
0.5994663,0.5833333,0.49569702,0.0,0.0,0.6086956
0.5496591,0.5833333,0.49397588,0.0,0.0,0.5652174
0.57426625,0.5833333,0.49225473,0.0,0.0,0.5217391
0.5111177,0.425926,0.7246127,0.0,0.0,0.47826087
0.66083604,0.425926,0.70051634,0.0,0.0,0.4347826
0.7829825,0.38888898,0.6953529,0.0,0.0,0.39130434
0.88319004,0.35185182,0.7538726,0.0,0.0,0.3478261
0.75926477,0.3055555,0.7814114,0.0,0.0,0.3043478
0.65846425,0.2592592,0.81411356,0.0,0.0,0.26086956
0.49273643,0.2685185,0.79001725,0.0,0.0,0.2173913
0.285799,0.2685185,0.7848537,0.0,0.0,0.17391305
0.44203973,0.2685185,0.7917384,0.0,0.0,0.13043478
0.51289654,0.2962964,0.7745267,0.0,0.0,0.08695652
0.56151795,0.35185182,0.74526674,0.0,0.0,0.04347826
0.55588496,0.39814812,0.70740104,0.0,0.0,0.0
0.59916985,0.4074074,0.7022375,0.0,0.0,1.0
0.592351,0.425926,0.6592082,0.0,0.0,0.95652175
0.428402,0.44444442,0.6592082,0.0,0.0,0.9130435
0.70145273,0.425926,0.70051634,0.0,0.0,0.8695652
0.7310999,0.44444442,0.6781412,0.0,0.0,0.82608694
0.275126,0.46296299,0.6385542,0.0,0.0,0.7826087
0.6128076,0.43518528,0.66953534,0.0,0.0,0.73913044
0.67002666,0.51851857,0.54044753,0.0,0.0,0.6956522
0.7263564,0.5462963,0.5025817,0.0,0.0,0.65217394
0.66646904,0.5,0.5697074,0.0,0.0,0.6086956
0.23628817,0.49074072,0.60929435,0.0,0.0,0.5652174
0.582271,0.49074072,0.59896725,0.0,0.0,0.5217391
0.545212,0.4722223,0.64027536,0.0,0.0,0.47826087
0.6445301,0.46296299,0.6351119,0.0,0.0,0.4347826
0.7174622,0.4166667,0.68502575,0.0,0.0,0.39130434
0.804032,0.425926,0.6643718,0.0,0.0,0.3478261
0.27364364,0.35185182,0.70740104,0.0,0.0,0.3043478
0.6288171,0.2962964,0.7521514,0.0,0.0,0.26086956
0.50459534,0.3055555,0.7521514,0.0,0.0,0.2173913
0.44619033,0.3055555,0.7504303,0.0,0.0,0.17391305
0.41209605,0.2962964,0.7590361,0.0,0.0,0.13043478
0.5028165,0.2962964,0.757315,0.0,0.0,0.08695652
0.5440261,0.3240741,0.746988,0.0,0.0,0.04347826
0.44055736,0.2962964,0.7986231,0.0,0.0,0.0
0.6273347,0.3148148,0.7728056,0.0,0.0,1.0
0.64897716,0.3240741,0.76075727,0.0,0.0,0.95652175
0.6160688,0.3055555,0.777969,0.0,0.0,0.9130435
0.65342426,0.3055555,0.7401033,0.0,0.0,0.8695652
0.74799883,0.3425927,0.73149747,0.0,0.0,0.82608694
0.6240735,0.3148148,0.7814114,0.0,0.0,0.7826087
0.63029945,0.35185182,0.76075727,0.0,0.0,0.73913044
0.6190335,0.39814812,0.7401033,0.0,0.0,0.6956522
0.72813517,0.44444442,0.68846816,0.0,0.0,0.65217394
0.6643937,0.425926,0.70051634,0.0,0.0,0.6086956
0.62110883,0.425926,0.7435456,0.0,0.0,0.5652174
0.6729914,0.3796297,0.78313255,0.0,0.0,0.5217391
0.5914616,0.3333334,0.82099825,0.024390245,0.0,0.47826087
0.71301514,0.3796297,0.73149747,0.0,0.0,0.4347826
0.7364364,0.425926,0.6987952,0.0,0.0,0.39130434
0.78150016,0.39814812,0.70740104,0.0,0.0,0.3478261
0.6904833,0.3611111,0.73149747,0.0,0.0,0.3043478
0.66291136,0.3425927,0.7659208,0.0,0.0,0.26086956
0.51052475,0.3240741,0.777969,0.0,0.0,0.2173913
0.491847,0.3333334,0.7848537,0.0,0.0,0.17391305
0.46279275,0.3425927,0.7848537,0.0,0.0,0.13043478
0.5342425,0.3425927,0.7848537,0.0,0.0,0.08695652
0.6510525,0.3611111,0.7848537,0.0,0.0,0.04347826
0.582271,0.3425927,0.8037865,0.0,0.0,0.0
0.46812925,0.3240741,0.8450947,0.0,0.0,1.0
0.582271,0.3240741,0.83132523,0.0,0.0,0.95652175
0.608657,0.3148148,0.82788295,0.0,0.0,0.9130435
0.582271,0.38888898,0.7297763,0.0,0.0,0.8695652
0.48443523,0.44444442,0.6953529,0.0,0.0,0.82608694
0.47909874,0.5,0.61273664,0.0,0.0,0.7826087
0.25763416,0.5555556,0.57142854,0.0,0.0,0.73913044
0.23539875,0.537037,0.60585195,0.0,0.0,0.6956522
0.285799,0.56481487,0.56110156,0.0,0.0,0.65217394
0.23332345,0.6296296,0.5197934,0.0,0.0,0.6086956
0.27334717,0.65740746,0.56110156,0.0,0.0,0.5652174
0.29083902,0.7129631,0.48881242,0.0,0.0,0.5217391
0.28935665,0.65740746,0.524957,0.0,0.0,0.47826087
0.21612808,0.6203705,0.59896725,0.0,0.0,0.4347826
0.2772013,0.5092593,0.65748703,0.0,0.0,0.39130434
0.26000592,0.4166667,0.7624784,0.0,0.0,0.3478261
0.275126,0.39814812,0.7814114,0.0,0.0,0.3043478
0.27631187,0.3703704,0.7969018,0.0,0.0,0.26086956
0.25229767,0.3796297,0.8037865,0.0,0.0,0.2173913
0.2401423,0.3796297,0.8003442,0.0,0.0,0.17391305
0.26089534,0.3796297,0.8330465,0.0,0.0,0.13043478
0.24666469,0.3796297,0.8399311,0.0,0.0,0.08695652
0.18321969,0.3703704,0.8296041,0.0,0.0,0.04347826
0.20397273,0.3796297,0.8416524,0.0,0.0,0.0
0.2653424,0.3796297,0.82444066,0.0,0.0,1.0
0.25763416,0.3796297,0.83476764,0.0,0.0,0.95652175
0.25111178,0.3796297,0.8227194,0.0,0.0,0.9130435
0.2846131,0.3425927,0.86230636,0.0,0.0,0.8695652
0.29083902,0.3240741,0.8416524,0.0,0.0,0.82608694
0.2508153,0.3055555,0.8261618,0.0,0.0,0.7826087
0.26801068,0.2870371,0.8743545,0.0,0.0,0.73913044
0.2932108,0.3333334,0.8605852,0.0,0.0,0.6956522
0.28372368,0.19444449,0.9776247,0.0,0.0,0.65217394
0.12451823,0.3703704,0.8519794,0.12195122,0.0,0.6086956
0.21197747,0.70370376,0.5731497,0.0,0.0,0.5652174
0.28431663,0.7777778,0.43889847,0.0,0.0,0.5217391
0.28016603,0.70370376,0.52667814,0.0,0.0,0.47826087
0.2656389,0.6851852,0.53012043,0.0,0.0,0.4347826
0.2582271,0.6018519,0.6110155,0.0,0.0,0.39130434
0.2434035,0.5277779,0.72289157,0.0,0.0,0.3478261
0.24577527,0.425926,0.81755596,0.0,0.0,0.3043478
0.26267418,0.4074074,0.8450947,0.0,0.0,0.26086956
0.24873999,0.4166667,0.8382099,0.0,0.0,0.2173913
0.25289062,0.39814812,0.8674699,0.0,0.0,0.17391305
0.2508153,0.43518528,0.8227194,0.0,0.0,0.13043478
0.24547881,0.44444442,0.81411356,0.0,0.0,0.08695652
0.24814706,0.44444442,0.83476764,0.0,0.0,0.04347826
0.18114439,0.46296299,0.8020654,0.0,0.0,0.0
0.21197747,0.48148158,0.79345953,0.0,1.0,1.0
0.137563,0.49074072,0.7693631,0.0,1.0,0.95652175
0.22502224,0.49074072,0.73493975,0.0,1.0,0.9130435
0.21108805,0.5092593,0.71428573,0.0,1.0,0.8695652
0.20930922,0.48148158,0.7056799,0.0,1.0,0.82608694
0.22591165,0.46296299,0.686747,0.0,1.0,0.7826087
0.2084198,0.51851857,0.69707406,0.0,1.0,0.73913044
0.12896532,0.6296296,0.6764199,0.0,1.0,0.6956522
0.117402904,0.5833333,0.7246127,0.04878049,1.0,0.65217394
0.09961458,0.6018519,0.6712565,0.0,1.0,0.6086956
0.13845241,0.6018519,0.686747,0.0,1.0,0.5652174
0.12540765,0.6203705,0.63339067,0.0,1.0,0.5217391
0.42395493,0.70370376,0.52323586,0.0,1.0,0.47826087
0.56270385,0.7129631,0.48537,0.0,1.0,0.4347826
0.46308923,0.6296296,0.6075731,0.0,1.0,0.39130434
0.23539875,0.5277779,0.67469877,0.0,1.0,0.3478261
0.41713607,0.44444442,0.788296,0.0,1.0,0.3043478
0.3925289,0.39814812,0.8330465,0.0,1.0,0.26086956
0.3999407,0.4074074,0.8399311,0.0,1.0,0.2173913
0.41565374,0.39814812,0.8571428,0.0,1.0,0.17391305
0.44559738,0.39814812,0.8382099,0.0,1.0,0.13043478
0.46486807,0.425926,0.788296,0.0,1.0,0.08695652
0.29706493,0.44444442,0.7332186,0.0,1.0,0.04347826
0.09991106,0.4722223,0.72289157,0.0,1.0,0.0
0.45211977,0.5,0.6901893,0.0,1.0,1.0
0.3723688,0.5092593,0.6351119,0.0,1.0,0.95652175
0.44796917,0.4722223,0.7297763,0.0,1.0,0.9130435
0.571598,0.44444442,0.7590361,0.0,1.0,0.8695652
0.5378002,0.46296299,0.70395875,0.0,1.0,0.82608694
0.5206048,0.51851857,0.64371777,0.0,1.0,0.7826087
0.4793952,0.7129631,0.5851979,0.0,1.0,0.73913044
0.45567745,0.6481482,0.6351119,0.0,1.0,0.6956522
0.52090126,0.6666668,0.63339067,0.0,1.0,0.65217394
0.4847317,0.6481482,0.64716005,0.0,1.0,0.6086956
0.60717463,0.5925926,0.6953529,0.0,1.0,0.5652174
0.6145864,0.56481487,0.6643718,0.0,1.0,0.5217391
0.5834569,0.5833333,0.6075731,0.0,1.0,0.47826087
0.63741475,0.5740742,0.6213425,0.0,1.0,0.4347826
0.47583753,0.5555556,0.5938038,0.0,1.0,0.39130434
0.48206344,0.4722223,0.6609295,0.0,1.0,0.3478261
0.4530092,0.3796297,0.73493975,0.0,1.0,0.3043478
0.38748887,0.3425927,0.7693631,0.0,1.0,0.26086956
0.3166321,0.35185182,0.728055,0.0,1.0,0.2173913
0.4147643,0.35185182,0.78313255,0.0,1.0,0.17391305
0.37978062,0.38888898,0.81067127,0.024390245,1.0,0.13043478
0.39905128,0.3796297,0.88468164,0.0,1.0,0.08695652
0.396976,0.425926,0.81411356,0.0,1.0,0.04347826
0.4138749,0.39814812,0.79001725,0.0,1.0,0.0
0.55825675,0.4166667,0.75559384,0.0,0.0,1.0
0.56270385,0.46296299,0.70395875,0.0,0.0,0.95652175
0.57308036,0.46296299,0.6936316,0.0,0.0,0.9130435
0.71686924,0.5,0.6316695,0.0,0.0,0.8695652
0.57219094,0.5277779,0.5731497,0.0,0.0,0.82608694
0.5434331,0.537037,0.57831323,0.0,0.0,0.7826087
0.48384228,0.5462963,0.57487094,0.0,0.0,0.73913044
0.44945154,0.5277779,0.59036136,0.0,0.0,0.6956522
0.5668544,0.5555556,0.54561096,0.0,0.0,0.65217394
0.60243106,0.5555556,0.58691907,0.0,0.0,0.6086956
0.46723986,0.537037,0.6006885,0.0,0.0,0.5652174
0.5763415,0.51851857,0.57142854,0.0,0.0,0.5217391
0.5532167,0.49074072,0.6316695,0.0,0.0,0.47826087
0.65016305,0.4722223,0.6523236,0.0,0.0,0.4347826
0.70738214,0.43518528,0.6764199,0.0,0.0,0.39130434
0.79098725,0.44444442,0.7160069,0.0,0.0,0.3478261
0.57693446,0.44444442,0.73149747,0.0,0.0,0.3043478
0.27097538,0.3796297,0.8364888,0.0,0.0,0.26086956
0.38482064,0.23148149,0.8468158,0.0,0.0,0.2173913
0.40290543,0.22222221,0.8227194,0.024390245,0.0,0.17391305
0.4571598,0.24074079,0.807229,0.0,0.0,0.13043478
0.486807,0.4166667,0.7022375,0.0,0.0,0.08695652
0.25111178,0.425926,0.78313255,0.0,0.0,0.04347826
0.46101394,0.48148158,0.746988,0.0,0.0,0.0
0.5369108,0.4537037,0.77108425,0.0,0.0,1.0
0.6145864,0.49074072,0.717728,0.0,0.0,0.95652175
0.53928256,0.49074072,0.6781412,0.0,0.0,0.9130435
0.61399347,0.48148158,0.70395875,0.0,0.0,0.8695652
0.67358434,0.5092593,0.65404475,0.0,0.0,0.82608694
0.6128076,0.5,0.6592082,0.0,0.0,0.7826087
0.25466943,0.49074072,0.6729776,0.0,0.0,0.73913044
0.25437295,0.6203705,0.5886402,0.0,0.0,0.6956522
0.29083902,0.5925926,0.6798623,0.0,0.0,0.65217394
0.30180848,0.5555556,0.74870914,0.0,0.0,0.6086956
0.2911355,0.6481482,0.47676417,0.0,0.0,0.5652174
0.28965312,0.6666668,0.45783132,0.0,0.0,0.5217391
0.24162467,0.65740746,0.47332188,0.0,0.0,0.47826087
0.2932108,0.5833333,0.5593804,0.0,0.0,0.4347826
0.28817075,0.51851857,0.61617893,0.0,0.0,0.39130434
0.6332642,0.46296299,0.6987952,0.0,0.0,0.3478261
0.57337683,0.4166667,0.75559384,0.0,0.0,0.3043478
0.6308924,0.3796297,0.7693631,0.0,0.0,0.26086956
0.46694338,0.3796297,0.76075727,0.0,0.0,0.2173913
0.25763416,0.3796297,0.7297763,0.0,0.0,0.17391305
0.42632672,0.3796297,0.6419965,0.0,0.0,0.13043478
0.48117402,0.44444442,0.7814114,0.0,0.0,0.08695652
0.52890605,0.43518528,0.757315,0.0,0.0,0.04347826
0.5630003,0.46296299,0.74870914,0.0,0.0,0.0
0.18559146,0.48148158,0.69707406,0.0,0.0,1.0
0.5152683,0.44444442,0.6936316,0.0,0.0,0.95652175
0.5564779,0.38888898,0.8416524,0.0,0.0,0.9130435
0.26623183,0.3055555,0.88468164,0.0,0.0,0.8695652
0.5312778,0.2777778,0.8829604,0.024390245,0.0,0.82608694
0.5066706,0.3333334,0.81411356,0.024390245,0.0,0.7826087
0.46694338,0.44444442,0.68158346,0.0,0.0,0.73913044
0.43433145,0.6388889,0.48709115,0.0,0.0,0.6956522
0.582271,0.7314815,0.5008606,0.0,0.0,0.65217394
0.6228876,0.6851852,0.52323586,0.0,0.0,0.6086956
0.5671509,0.88888884,0.17555933,0.0,0.0,0.5652174
0.65253484,0.851852,0.17211704,0.0,0.0,0.5217391
0.61547583,0.8055557,0.2151463,0.0,0.0,0.47826087
0.44826564,0.6944445,0.29259896,0.0,0.0,0.4347826
0.55262375,0.6666668,0.34595522,0.0,0.0,0.39130434
0.65965015,0.5462963,0.45266774,0.0,0.0,0.3478261
0.5935369,0.4074074,0.5507745,0.0,0.0,0.3043478
0.63148534,0.3611111,0.59896725,0.0,0.0,0.26086956
0.46190336,0.3333334,0.6385542,0.0,0.0,0.2173913
0.44292915,0.35185182,0.62822723,0.0,0.0,0.17391305
0.28550252,0.38888898,0.58691907,0.0,0.0,0.13043478
0.40705603,0.4074074,0.5542168,0.0,0.0,0.08695652
0.5437296,0.425926,0.59896725,0.0,0.0,0.04347826
0.4687222,0.43518528,0.60240966,0.0,0.0,0.0
0.60598874,0.43518528,0.6523236,0.0,0.0,1.0
0.5413578,0.43518528,0.6316695,0.0,0.0,0.95652175
0.48710346,0.4537037,0.59552497,0.0,0.0,0.9130435
0.6765491,0.46296299,0.60240966,0.0,0.0,0.8695652
0.30329084,0.51851857,0.52323586,0.0,0.0,0.82608694
0.65579605,0.56481487,0.47332188,0.0,0.0,0.7826087
0.62110883,0.6203705,0.44922546,0.0,0.0,0.73913044
0.597984,0.6666668,0.41135976,0.0,0.0,0.6956522
0.6857397,0.6481482,0.4337349,0.0,0.0,0.65217394
0.6904833,0.6203705,0.4165232,0.0,0.0,0.6086956
0.613697,0.5740742,0.4509466,0.0,0.0,0.5652174
0.67002666,0.5092593,0.45955247,0.0,0.0,0.5217391
0.6383042,0.35185182,0.62478477,0.0,0.0,0.47826087
0.6762526,0.48148158,0.46643716,0.0,0.0,0.4347826
0.6148829,0.4074074,0.50774527,0.0,0.0,0.39130434
0.54788023,0.3796297,0.5215146,0.0,0.0,0.3478261
0.5529202,0.3333334,0.6110155,0.0,0.0,0.3043478
0.59916985,0.2870371,0.6316695,0.0,0.0,0.26086956
0.4464868,0.2962964,0.6368331,0.0,0.0,0.2173913
0.4275126,0.2777778,0.66609293,0.0,0.0,0.17391305
0.4115031,0.2962964,0.65060234,0.0,0.0,0.13043478
0.43136674,0.2962964,0.6592082,0.0,0.0,0.08695652
0.4212867,0.2870371,0.6901893,0.0,0.0,0.04347826
0.50607765,0.3055555,0.68158346,0.0,0.0,0.0
0.39430773,0.3240741,0.6764199,0.0,0.0,1.0
0.5905722,0.35185182,0.6265061,0.0,0.0,0.95652175
0.58493924,0.38888898,0.6454389,0.0,0.0,0.9130435
0.61873704,0.4166667,0.6110155,0.0,0.0,0.8695652
0.6169582,0.4537037,0.5697074,0.0,0.0,0.82608694
0.7017492,0.48148158,0.56798625,0.0,0.0,0.7826087
0.66172546,0.5092593,0.524957,0.0,0.0,0.73913044
0.6380077,0.5555556,0.5215146,0.0,0.0,0.6956522
0.66884077,0.6296296,0.46987945,0.0,0.0,0.65217394
0.6765491,0.6666668,0.45611018,0.0,0.0,0.6086956
0.61517936,0.65740746,0.48709115,0.0,0.0,0.5652174
0.64690185,0.5277779,0.60240966,0.0,0.0,0.5217391
0.55380964,0.3611111,0.7332186,0.0,0.0,0.47826087
0.6421583,0.2592592,0.8192771,0.0,0.0,0.4347826
0.6694337,0.2685185,0.777969,0.0,0.0,0.39130434
0.560925,0.2962964,0.77969015,0.0,0.0,0.3478261
0.48295286,0.3148148,0.7022375,0.0,0.0,0.3043478
0.5490661,0.35185182,0.61617893,0.0,0.0,0.26086956
