timestamp,stationId,temp_value,humidity_value,rainfall_value
2024-05-01 22:59:00+08:00,S107,29.9,82.6,0
2024-05-01 23:59:00+08:00,S107,29,78.1,0
2024-05-02 00:59:00+08:00,S107,28.6,82.4,0
2024-05-02 01:59:00+08:00,S107,29.2,83.3,0
2024-05-02 02:59:00+08:00,S107,29.4,79.1,0
2024-05-02 03:59:00+08:00,S107,29.2,81.2,0
2024-05-02 04:59:00+08:00,S107,29.2,80.2,0
2024-05-02 05:59:00+08:00,S107,28.7,81.6,0
2024-05-02 06:59:00+08:00,S107,28.7,82.9,0
2024-05-02 07:59:00+08:00,S107,29.5,79.7,0
2024-05-02 08:59:00+08:00,S107,29.6,80.5,0
2024-05-02 09:59:00+08:00,S107,29.8,80.6,0
2024-05-02 10:59:00+08:00,S107,29.9,79.5,0
2024-05-02 11:59:00+08:00,S107,30.1,79,0
2024-05-02 12:59:00+08:00,S107,30.1,78.3,0
2024-05-02 13:59:00+08:00,S107,29.5,83.2,0
2024-05-02 14:59:00+08:00,S107,29.2,76.5,0
2024-05-02 15:59:00+08:00,S107,29.3,77.2,0
2024-05-02 16:59:00+08:00,S107,29.8,77.8,0
2024-05-02 17:59:00+08:00,S107,30.2,71.2,0
2024-05-02 18:59:00+08:00,S107,30.1,73.3,0
2024-05-02 19:59:00+08:00,S107,30.2,72.2,0
2024-05-02 20:59:00+08:00,S107,29.7,78.8,0
2024-05-02 21:59:00+08:00,S107,29.6,81.1,0
2024-05-02 22:59:00+08:00,S107,29.4,81.6,0
2024-05-02 23:59:00+08:00,S107,29.9,82.9,0
2024-05-03 00:59:00+08:00,S107,29.4,85.3,0
2024-05-03 01:59:00+08:00,S107,29.9,77.6,0
2024-05-03 02:59:00+08:00,S107,29.8,79.7,0
2024-05-03 03:59:00+08:00,S107,29.7,80.2,0
2024-05-03 04:59:00+08:00,S107,29.7,81.6,0
2024-05-03 05:59:00+08:00,S107,29.6,83.2,0
2024-05-03 06:59:00+08:00,S107,29.7,83.5,0
2024-05-03 07:59:00+08:00,S107,29.6,80.7,0
2024-05-03 08:59:00+08:00,S107,29.1,82.1,0
2024-05-03 09:59:00+08:00,S107,29.2,81.4,0
2024-05-03 10:59:00+08:00,S107,30,77.6,0
2024-05-03 11:59:00+08:00,S107,30.3,77,0
2024-05-03 12:59:00+08:00,S107,30.6,76.4,0
2024-05-03 13:59:00+08:00,S107,30.6,76,0
2024-05-03 14:59:00+08:00,S107,30.5,77.9,0
2024-05-03 15:59:00+08:00,S107,30.8,70.3,0
2024-05-03 16:59:00+08:00,S107,30.2,74.3,0
2024-05-03 17:59:00+08:00,S107,30.2,79.8,0
2024-05-03 18:59:00+08:00,S107,30.4,76.8,0
2024-05-03 19:59:00+08:00,S107,30.4,74.6,0
2024-05-03 20:59:00+08:00,S107,30.3,79,0
2024-05-03 21:59:00+08:00,S107,30.3,80,0
2024-05-03 22:59:00+08:00,S107,30.6,79,0
2024-05-03 23:59:00+08:00,S107,30,81.9,0
2024-05-04 00:59:00+08:00,S107,29.9,82.4,0
2024-05-04 01:59:00+08:00,S107,29.7,82.3,0
2024-05-04 02:59:00+08:00,S107,29.8,82.2,0
2024-05-04 03:59:00+08:00,S107,29.8,81.3,0
2024-05-04 04:59:00+08:00,S107,29.9,82.2,0
2024-05-04 05:59:00+08:00,S107,26.5,90.8,5.2
2024-05-04 06:59:00+08:00,S107,26.2,90.4,0
2024-05-04 07:59:00+08:00,S107,25.8,92.4,0.2
2024-05-04 08:59:00+08:00,S107,25.8,93.5,0
2024-05-04 09:59:00+08:00,S107,26.1,91.2,0
2024-05-04 10:59:00+08:00,S107,26.1,91.8,0.2
2024-05-04 11:59:00+08:00,S107,25.2,95.3,2.4
2024-05-04 12:59:00+08:00,S107,25.2,93.6,0.4
2024-05-04 13:59:00+08:00,S107,25,88,0
2024-05-04 14:59:00+08:00,S107,25.7,82.4,0
2024-05-04 15:59:00+08:00,S107,27.2,76.8,0
2024-05-04 16:59:00+08:00,S107,27.3,77.8,0
2024-05-04 17:59:00+08:00,S107,27.3,80.1,0
2024-05-04 18:59:00+08:00,S107,27.3,80.5,0
2024-05-04 19:59:00+08:00,S107,27.2,81.7,0
2024-05-04 20:59:00+08:00,S107,26.9,85.2,0
2024-05-04 21:59:00+08:00,S107,27,85.2,0
2024-05-04 22:59:00+08:00,S107,29.1,75.3,0
2024-05-04 23:59:00+08:00,S107,29.1,77.5,0
2024-05-05 00:59:00+08:00,S107,29,75.1,0
2024-05-05 01:59:00+08:00,S107,27.9,81.1,0
2024-05-05 07:59:00+08:00,S107,28.3,81.9,0
2024-05-05 08:59:00+08:00,S107,29.6,75.8,0
2024-05-05 09:59:00+08:00,S107,29.5,75.4,0
2024-05-05 10:59:00+08:00,S107,29.6,79.7,0
2024-05-05 11:59:00+08:00,S107,29.8,75.8,0
2024-05-05 12:59:00+08:00,S107,30.2,75.7,0
2024-05-05 13:59:00+08:00,S107,30.2,74,0
2024-05-05 14:59:00+08:00,S107,30.6,69.2,0
2024-05-05 15:59:00+08:00,S107,30.8,64.8,0
2024-05-05 16:59:00+08:00,S107,31,63.4,0
2024-05-05 17:59:00+08:00,S107,31.3,62.9,0
2024-05-05 18:59:00+08:00,S107,31,70,0
2024-05-05 19:59:00+08:00,S107,30.8,72.4,0
2024-05-05 20:59:00+08:00,S107,30.5,73.6,0
2024-05-05 21:59:00+08:00,S107,30.3,77.5,0
2024-05-05 22:59:00+08:00,S107,30,79.3,0
2024-05-05 23:59:00+08:00,S107,29.9,81.3,0
2024-05-06 00:59:00+08:00,S107,29.9,80.8,0
2024-05-06 01:59:00+08:00,S107,29.9,83.6,0
2024-05-06 02:59:00+08:00,S107,29.8,81.6,0
2024-05-06 03:59:00+08:00,S107,29.8,77.8,0
2024-05-06 04:59:00+08:00,S107,29.6,81.2,0
2024-05-06 05:59:00+08:00,S107,29.6,82.2,0
2024-05-06 06:59:00+08:00,S107,29.4,83.7,0
2024-05-06 07:59:00+08:00,S107,29.7,83,0
2024-05-06 08:59:00+08:00,S107,30.2,75.2,0
2024-05-06 09:59:00+08:00,S107,30.3,73.8,0
2024-05-06 10:59:00+08:00,S107,30.4,74.8,0
2024-05-06 11:59:00+08:00,S107,30.5,72.2,0
2024-05-06 12:59:00+08:00,S107,31.1,64.3,0
2024-05-06 13:59:00+08:00,S107,30.1,79.4,0
2024-05-06 14:59:00+08:00,S107,29.9,78.4,0
2024-05-06 15:59:00+08:00,S107,30.5,71.5,0
2024-05-06 16:59:00+08:00,S107,30.5,73,0
2024-05-06 17:59:00+08:00,S107,31,76.2,0
2024-05-06 18:59:00+08:00,S107,30.4,75.2,0
2024-05-06 19:59:00+08:00,S107,30.6,71.2,0
2024-05-06 20:59:00+08:00,S107,30.4,72,0
2024-05-06 21:59:00+08:00,S107,30.2,78.2,0
2024-05-06 22:59:00+08:00,S107,30.2,79.5,0
2024-05-06 23:59:00+08:00,S107,29.9,80.9,0
2024-05-07 00:59:00+08:00,S107,30.3,78,0
2024-05-07 01:59:00+08:00,S107,29.8,78.6,0
2024-05-07 02:59:00+08:00,S107,29.4,81.2,0
2024-05-07 03:59:00+08:00,S107,29.2,83.7,0
2024-05-07 04:59:00+08:00,S107,28.9,84.6,0
2024-05-07 05:59:00+08:00,S107,29.1,84,0
2024-05-07 06:59:00+08:00,S107,29.4,81.5,0
2024-05-07 07:59:00+08:00,S107,29.1,83.9,0
2024-05-07 08:59:00+08:00,S107,29.3,78.9,0
2024-05-07 09:59:00+08:00,S107,29.9,73.9,0
2024-05-07 10:59:00+08:00,S107,29.7,77,0
2024-05-07 11:59:00+08:00,S107,29.3,72.6,0
2024-05-07 12:59:00+08:00,S107,29.1,78,0
2024-05-07 13:59:00+08:00,S107,27.7,82.3,0
2024-05-07 14:59:00+08:00,S107,28.2,83,0
2024-05-07 15:59:00+08:00,S107,28.7,74.2,0
2024-05-07 16:59:00+08:00,S107,29.2,74,0
2024-05-07 17:59:00+08:00,S107,29.1,74.5,0
2024-05-07 18:59:00+08:00,S107,29.4,71.3,0
2024-05-07 19:59:00+08:00,S107,29.3,72.4,0
2024-05-07 20:59:00+08:00,S107,29.5,71.3,0
2024-05-07 21:59:00+08:00,S107,29,77.9,0
2024-05-07 22:59:00+08:00,S107,29.3,74.4,0
2024-05-07 23:59:00+08:00,S107,29.2,76.3,0
2024-05-08 00:59:00+08:00,S107,29.2,76.4,0
2024-05-08 01:59:00+08:00,S107,28.8,78.8,0
2024-05-08 02:59:00+08:00,S107,29.1,77.7,0
2024-05-08 03:59:00+08:00,S107,28.6,80.8,0
2024-05-08 04:59:00+08:00,S107,27.5,86.8,0
2024-05-08 05:59:00+08:00,S107,26.9,87.6,0
2024-05-08 06:59:00+08:00,S107,25.8,91,0
2024-05-08 07:59:00+08:00,S107,26.1,89.2,0
2024-05-08 08:59:00+08:00,S107,27.2,84.8,0
2024-05-08 09:59:00+08:00,S107,27.7,81.1,0
2024-05-08 10:59:00+08:00,S107,28.1,78,0
2024-05-08 11:59:00+08:00,S107,28.4,80.6,0
2024-05-08 12:59:00+08:00,S107,28.8,77.6,0
2024-05-08 13:59:00+08:00,S107,28.7,78.7,0
2024-05-08 14:59:00+08:00,S107,28.9,76.4,0
2024-05-08 15:59:00+08:00,S107,29.2,76.3,0
2024-05-08 16:59:00+08:00,S107,29.3,79.4,0
2024-05-08 17:59:00+08:00,S107,29.1,81.1,0
2024-05-08 18:59:00+08:00,S107,29,78.1,0
2024-05-08 19:59:00+08:00,S107,29.2,78,0
2024-05-08 20:59:00+08:00,S107,29,80,0
2024-05-08 21:59:00+08:00,S107,29,80.2,0
2024-05-08 22:59:00+08:00,S107,29.1,77.6,0
2024-05-08 23:59:00+08:00,S107,28.9,80.7,0
2024-05-09 00:59:00+08:00,S107,29,81.2,0
2024-05-09 01:59:00+08:00,S107,28.8,78.8,0
2024-05-09 02:59:00+08:00,S107,28.9,77.7,0
2024-05-09 03:59:00+08:00,S107,28.8,78.2,0
2024-05-09 04:59:00+08:00,S107,28.9,77.2,0
2024-05-09 05:59:00+08:00,S107,28.2,82.8,0
2024-05-09 06:59:00+08:00,S107,27.9,85.5,0
2024-05-09 07:59:00+08:00,S107,29.1,78,0
2024-05-09 08:59:00+08:00,S107,29.4,73.5,0
2024-05-09 09:59:00+08:00,S107,29.7,69.4,0
2024-05-09 10:59:00+08:00,S107,30,65.1,0
2024-05-09 11:59:00+08:00,S107,30.3,63.6,0
2024-05-09 12:59:00+08:00,S107,30.4,69.4,0
2024-05-09 13:59:00+08:00,S107,30.8,62.6,0
2024-05-09 14:59:00+08:00,S107,31.1,67.9,0
2024-05-09 15:59:00+08:00,S107,30.7,71.4,0
2024-05-09 16:59:00+08:00,S107,30.6,71.8,0
2024-05-09 17:59:00+08:00,S107,30.8,69.5,0
2024-05-09 18:59:00+08:00,S107,30.7,72.7,0
2024-05-09 19:59:00+08:00,S107,30.5,72.5,0
2024-05-09 20:59:00+08:00,S107,30.3,77.2,0
2024-05-09 21:59:00+08:00,S107,30.5,72.4,0
2024-05-09 22:59:00+08:00,S107,30.2,76.4,0
2024-05-09 23:59:00+08:00,S107,30.2,76.9,0
2024-05-10 00:59:00+08:00,S107,30.2,75.7,0
2024-05-10 01:59:00+08:00,S107,30.1,74.1,0
2024-05-10 02:59:00+08:00,S107,29.9,74,0
2024-05-10 03:59:00+08:00,S107,29.9,73.8,0
2024-05-10 04:59:00+08:00,S107,29.9,77.3,0
2024-05-10 05:59:00+08:00,S107,29.8,78.4,0
2024-05-10 06:59:00+08:00,S107,29.6,79.8,0
2024-05-10 07:59:00+08:00,S107,29.8,78.9,0
2024-05-10 08:59:00+08:00,S107,30.2,78.1,0
2024-05-10 09:59:00+08:00,S107,30.4,78,0
2024-05-10 10:59:00+08:00,S107,30.6,76.1,0
2024-05-10 11:59:00+08:00,S107,25.9,95.6,0.6
2024-05-10 12:59:00+08:00,S107,28.5,84.2,0
2024-05-10 13:59:00+08:00,S107,29.4,79.5,0
2024-05-10 14:59:00+08:00,S107,28.7,82.8,0
2024-05-10 15:59:00+08:00,S107,29.4,76,0
2024-05-10 16:59:00+08:00,S107,30,71.6,0
2024-05-10 17:59:00+08:00,S107,29.9,74.5,0
2024-05-10 18:59:00+08:00,S107,29,82,0
2024-05-10 19:59:00+08:00,S107,29.7,76.6,0
2024-05-10 20:59:00+08:00,S107,29.9,77.8,0
2024-05-10 21:59:00+08:00,S107,30,76.1,0
2024-05-10 22:59:00+08:00,S107,30.3,70.9,0
2024-05-10 23:59:00+08:00,S107,30.1,73.6,0
2024-05-11 00:59:00+08:00,S107,30,75.2,0
2024-05-11 01:59:00+08:00,S107,30,74.7,0
2024-05-11 02:59:00+08:00,S107,29.8,78.3,0
2024-05-11 03:59:00+08:00,S107,29.6,79.7,0
2024-05-11 04:59:00+08:00,S107,28.9,84.8,0
2024-05-11 05:59:00+08:00,S107,29.7,78.2,0
2024-05-11 06:59:00+08:00,S107,29.6,79.4,0
2024-05-11 07:59:00+08:00,S107,29.7,74,0
2024-05-11 08:59:00+08:00,S107,30.3,73.7,0
2024-05-11 09:59:00+08:00,S107,30.3,76.4,0
2024-05-11 10:59:00+08:00,S107,30.5,73.5,0
2024-05-11 11:59:00+08:00,S107,30.7,72.4,0
2024-05-11 12:59:00+08:00,S107,30.7,72.8,0
2024-05-11 13:59:00+08:00,S107,30.4,64.8,0
2024-05-11 14:59:00+08:00,S107,30.5,77.9,0
2024-05-11 15:59:00+08:00,S107,29.6,77.5,0
2024-05-11 16:59:00+08:00,S107,29.9,75.3,0
2024-05-11 17:59:00+08:00,S107,30.2,73.2,0
2024-05-11 18:59:00+08:00,S107,30.2,75.6,0
2024-05-11 19:59:00+08:00,S107,30,80.5,0
2024-05-11 20:59:00+08:00,S107,29.8,81.8,0
2024-05-11 21:59:00+08:00,S107,29.7,82.1,0
2024-05-11 22:59:00+08:00,S107,29.4,81.8,0
2024-05-11 23:59:00+08:00,S107,29.4,82.5,0
2024-05-12 00:59:00+08:00,S107,29.2,83.2,0
2024-05-12 01:59:00+08:00,S107,29.4,79.4,0
2024-05-12 02:59:00+08:00,S107,29.3,80.8,0
2024-05-12 03:59:00+08:00,S107,29.4,79.7,0
2024-05-12 04:59:00+08:00,S107,29.5,77.6,0
2024-05-12 05:59:00+08:00,S107,29.4,77.2,0
2024-05-12 06:59:00+08:00,S107,28.8,79.6,0
2024-05-12 07:59:00+08:00,S107,29.5,76.7,0
2024-05-12 08:59:00+08:00,S107,29.9,74.7,0
2024-05-12 09:59:00+08:00,S107,30.1,68.2,0
2024-05-12 10:59:00+08:00,S107,30.4,71.7,0
2024-05-12 11:59:00+08:00,S107,29.6,77.4,0
2024-05-12 12:59:00+08:00,S107,29.6,73.8,0
2024-05-12 13:59:00+08:00,S107,30,74.7,0
2024-05-12 14:59:00+08:00,S107,30.4,74.5,0
2024-05-12 15:59:00+08:00,S107,28.7,84,0
2024-05-12 16:59:00+08:00,S107,29.4,75.7,0
2024-05-12 17:59:00+08:00,S107,29.1,80.1,0
2024-05-12 18:59:00+08:00,S107,29.6,77.8,0
2024-05-12 19:59:00+08:00,S107,29.6,77.2,0
2024-05-12 20:59:00+08:00,S107,29.4,79,0
2024-05-12 21:59:00+08:00,S107,29.4,82.1,0
2024-05-12 22:59:00+08:00,S107,29.6,79,0
2024-05-12 23:59:00+08:00,S107,30,78.7,0
2024-05-13 00:59:00+08:00,S107,29.5,79.4,0
2024-05-13 01:59:00+08:00,S107,29.5,78.6,0
2024-05-13 02:59:00+08:00,S107,29.3,79.4,0
2024-05-13 03:59:00+08:00,S107,29.2,81.3,0
2024-05-13 04:59:00+08:00,S107,29.4,79.3,0
2024-05-13 05:59:00+08:00,S107,29.5,80.9,0
2024-05-13 06:59:00+08:00,S107,29.3,83,0
2024-05-13 07:59:00+08:00,S107,29.3,82.1,0
2024-05-13 08:59:00+08:00,S107,28.9,84.8,0
2024-05-13 09:59:00+08:00,S107,29.9,80,0
2024-05-13 10:59:00+08:00,S107,30.1,77.8,0
2024-05-13 11:59:00+08:00,S107,29.7,79.4,0
2024-05-13 12:59:00+08:00,S107,31,67.7,0
2024-05-13 13:59:00+08:00,S107,30.1,77.7,0
2024-05-13 14:59:00+08:00,S107,30.3,75.2,0
2024-05-13 15:59:00+08:00,S107,27.8,89.1,0
2024-05-13 16:59:00+08:00,S107,28.8,86,0
2024-05-13 17:59:00+08:00,S107,29.5,80.8,0
2024-05-13 18:59:00+08:00,S107,29,84,0
2024-05-13 19:59:00+08:00,S107,27.9,80.9,0
2024-05-13 20:59:00+08:00,S107,27.6,82.8,0
2024-05-13 21:59:00+08:00,S107,27.8,84,0
2024-05-13 22:59:00+08:00,S107,28.2,81.9,0
2024-05-13 23:59:00+08:00,S107,28.1,77,0
2024-05-14 00:59:00+08:00,S107,27.4,82.1,0
2024-05-14 01:59:00+08:00,S107,27.5,81.7,0
2024-05-14 02:59:00+08:00,S107,27.4,84.5,0
2024-05-14 03:59:00+08:00,S107,27.2,85.4,0
2024-05-14 04:59:00+08:00,S107,26.9,86.5,0
2024-05-14 05:59:00+08:00,S107,27.5,85.1,0
2024-05-14 06:59:00+08:00,S107,27.7,83.4,0
2024-05-14 07:59:00+08:00,S107,28.4,78.6,0
2024-05-14 08:59:00+08:00,S107,29.6,71.6,0
2024-05-14 09:59:00+08:00,S107,30.2,66.7,0
2024-05-14 10:59:00+08:00,S107,30.6,63.3,0
2024-05-14 11:59:00+08:00,S107,30.8,65,0
2024-05-14 12:59:00+08:00,S107,30.9,64.4,0
2024-05-14 13:59:00+08:00,S107,30.9,70.2,0
2024-05-14 14:59:00+08:00,S107,30.8,74.2,0
2024-05-14 15:59:00+08:00,S107,31.4,70.7,0
2024-05-14 16:59:00+08:00,S107,30.5,79,0
2024-05-14 17:59:00+08:00,S107,27.4,80.8,0
2024-05-14 18:59:00+08:00,S107,27.4,89.6,0.2
2024-05-14 19:59:00+08:00,S107,27.4,89.9,0
2024-05-14 20:59:00+08:00,S107,27.3,91.1,0
2024-05-14 21:59:00+08:00,S107,27.7,91.5,0
2024-05-14 22:59:00+08:00,S107,29.3,81.9,0
2024-05-14 23:59:00+08:00,S107,29.5,80.9,0
2024-05-15 00:59:00+08:00,S107,29.7,80.4,0
2024-05-15 01:59:00+08:00,S107,29.6,79.5,0
2024-05-15 02:59:00+08:00,S107,29.6,77.7,0
2024-05-15 03:59:00+08:00,S107,29.7,79.2,0
2024-05-15 04:59:00+08:00,S107,29.8,74.6,0
2024-05-15 05:59:00+08:00,S107,29.9,74.5,0
2024-05-15 06:59:00+08:00,S107,29.7,78.1,0
2024-05-15 07:59:00+08:00,S107,29.9,77.5,0
2024-05-15 08:59:00+08:00,S107,29.8,77.6,0
2024-05-15 09:59:00+08:00,S107,30.1,76.1,0
2024-05-15 10:59:00+08:00,S107,30,75.1,0
2024-05-15 11:59:00+08:00,S107,30.1,74.9,0
2024-05-15 12:58:00+08:00,S107,30.5,75.4,0
2024-05-15 13:59:00+08:00,S107,29.6,77.8,0
2024-05-15 14:59:00+08:00,S107,29,80.3,0
2024-05-15 15:59:00+08:00,S107,28.5,83.3,0
2024-05-15 16:59:00+08:00,S107,29.1,80.5,0
2024-05-15 17:59:00+08:00,S107,29.5,75.6,0
2024-05-15 18:59:00+08:00,S107,29.4,79,0
2024-05-15 19:59:00+08:00,S107,29.5,80.1,0
2024-05-15 20:59:00+08:00,S107,29.9,79.3,0
2024-05-15 21:59:00+08:00,S107,29.8,81.6,0
2024-05-15 22:59:00+08:00,S107,29.8,80.3,0
2024-05-15 23:59:00+08:00,S107,29.8,82.5,0
2024-05-16 00:59:00+08:00,S107,29.7,82.3,0
2024-05-16 01:59:00+08:00,S107,29.8,79.7,0
2024-05-16 02:59:00+08:00,S107,29.8,76.6,0
2024-05-16 03:59:00+08:00,S107,29.7,80.5,0
2024-05-16 04:59:00+08:00,S107,29.7,78.1,0
2024-05-16 05:59:00+08:00,S107,29.6,79.7,0
2024-05-16 06:59:00+08:00,S107,29.5,81.4,0
2024-05-16 07:59:00+08:00,S107,29.5,83.3,0
2024-05-16 08:59:00+08:00,S107,29.8,80.6,0
2024-05-16 09:59:00+08:00,S107,30,78.5,0
2024-05-16 10:59:00+08:00,S107,28.5,84,0
2024-05-16 11:59:00+08:00,S107,27.8,84.2,0
2024-05-16 12:59:00+08:00,S107,28.6,79.7,0
2024-05-16 13:59:00+08:00,S107,29,81.3,0
2024-05-16 14:59:00+08:00,S107,26,93.6,0
2024-05-16 15:59:00+08:00,S107,26.8,91.1,0
2024-05-16 16:59:00+08:00,S107,27.9,85,0
2024-05-16 17:59:00+08:00,S107,28,86.6,0
2024-05-16 18:59:00+08:00,S107,28.4,85.8,0
2024-05-16 19:59:00+08:00,S107,27.9,90.3,0
2024-05-16 20:59:00+08:00,S107,27.9,91.5,0
2024-05-16 21:59:00+08:00,S107,28.8,85.9,0
2024-05-16 22:59:00+08:00,S107,29.2,79.2,0
2024-05-16 23:59:00+08:00,S107,29.3,77.9,0
2024-05-17 00:59:00+08:00,S107,29.4,75.6,0
2024-05-17 01:59:00+08:00,S107,27.8,87.4,0
2024-05-17 02:59:00+08:00,S107,27.5,89.8,0
2024-05-17 03:59:00+08:00,S107,27.4,90.7,0
2024-05-17 04:59:00+08:00,S107,27.3,90.5,0
2024-05-17 05:59:00+08:00,S107,27,90.4,0
2024-05-17 06:59:00+08:00,S107,27,90.5,0
2024-05-17 07:59:00+08:00,S107,28.2,86,0
2024-05-17 08:59:00+08:00,S107,28.7,83.5,0
2024-05-17 09:59:00+08:00,S107,29.7,75.5,0
2024-05-17 10:59:00+08:00,S107,30.1,73.5,0
2024-05-17 11:59:00+08:00,S107,30.3,75.3,0
2024-05-17 12:59:00+08:00,S107,30.7,74.6,0
2024-05-17 13:59:00+08:00,S107,28.5,81.8,0
2024-05-17 14:59:00+08:00,S107,29.5,73.7,0
2024-05-17 15:59:00+08:00,S107,30.9,70.8,0
2024-05-17 16:59:00+08:00,S107,30.9,71.3,0
2024-05-17 17:59:00+08:00,S107,30.8,72,0
2024-05-17 18:59:00+08:00,S107,30.9,73.4,0
2024-05-17 19:59:00+08:00,S107,30.4,76.5,0
2024-05-17 20:59:00+08:00,S107,30.3,76.3,0
2024-05-17 21:59:00+08:00,S107,30.4,78.9,0
2024-05-17 22:59:00+08:00,S107,29.9,79.6,0
2024-05-17 23:59:00+08:00,S107,30.1,75.7,0
2024-05-18 00:59:00+08:00,S107,29.9,78.9,0
2024-05-18 01:59:00+08:00,S107,29.8,79.2,0
2024-05-18 02:59:00+08:00,S107,29.6,81.3,0
2024-05-18 03:59:00+08:00,S107,29,83.1,0
2024-05-18 04:59:00+08:00,S107,28.6,85.5,0
2024-05-18 05:59:00+08:00,S107,29.4,80.9,0
2024-05-18 06:59:00+08:00,S107,28.9,85,0
2024-05-18 07:59:00+08:00,S107,29.6,81.4,0
2024-05-18 08:59:00+08:00,S107,29.8,79.2,0
2024-05-18 09:59:00+08:00,S107,30.2,78.2,0
2024-05-18 10:59:00+08:00,S107,30.4,76.9,0
2024-05-18 11:59:00+08:00,S107,29,74.3,0
2024-05-18 12:59:00+08:00,S107,31.1,62.7,0
2024-05-18 13:59:00+08:00,S107,31.1,68,0
2024-05-18 14:59:00+08:00,S107,27.9,83.3,0
2024-05-18 15:59:00+08:00,S107,28.8,77.4,0
2024-05-18 16:59:00+08:00,S107,29,79.3,0
2024-05-18 17:59:00+08:00,S107,29.3,76.3,0
2024-05-18 18:59:00+08:00,S107,29.8,75.6,0
2024-05-18 19:59:00+08:00,S107,28.9,81.8,0
2024-05-18 20:59:00+08:00,S107,29.1,77.9,0
2024-05-18 21:59:00+08:00,S107,28.6,80.2,0
2024-05-18 22:59:00+08:00,S107,28.9,81.6,0
2024-05-18 23:59:00+08:00,S107,29,79.8,0
2024-05-19 00:59:00+08:00,S107,29,82.6,0
2024-05-19 01:59:00+08:00,S107,29.3,81.9,0
2024-05-19 02:59:00+08:00,S107,29.4,75.2,0
2024-05-19 03:59:00+08:00,S107,29.4,77.6,0
2024-05-19 04:59:00+08:00,S107,29.3,80.6,0
2024-05-19 05:59:00+08:00,S107,29.4,79.1,0
2024-05-19 06:59:00+08:00,S107,29.4,80.7,0
2024-05-19 07:59:00+08:00,S107,29.5,78.8,0
2024-05-19 08:59:00+08:00,S107,29.7,79.2,0
2024-05-19 09:59:00+08:00,S107,29.9,78.2,0
2024-05-19 10:59:00+08:00,S107,30.4,74.6,0
2024-05-19 11:59:00+08:00,S107,30.7,74.6,0
2024-05-19 12:59:00+08:00,S107,30,75.1,0
2024-05-19 13:59:00+08:00,S107,28.4,81.2,0
2024-05-19 14:59:00+08:00,S107,29.1,71.3,0
2024-05-19 15:59:00+08:00,S107,29.7,77.6,0
2024-05-19 16:59:00+08:00,S107,29.1,82.6,0
2024-05-19 17:59:00+08:00,S107,29.1,78.9,0
2024-05-19 18:59:00+08:00,S107,28.7,84.7,0
2024-05-19 19:59:00+08:00,S107,29,82.7,0
2024-05-19 20:59:00+08:00,S107,29.1,82.8,0
2024-05-19 21:59:00+08:00,S107,29.2,83.7,0
2024-05-19 22:59:00+08:00,S107,29.4,81.6,0
2024-05-19 23:59:00+08:00,S107,29.1,83.6,0
2024-05-20 00:59:00+08:00,S107,29.1,84.4,0
2024-05-20 01:59:00+08:00,S107,29,84.9,0
2024-05-20 02:59:00+08:00,S107,29.2,83.7,0
2024-05-20 03:59:00+08:00,S107,29.2,83.7,0
2024-05-20 04:59:00+08:00,S107,29.4,83.4,0
2024-05-20 05:59:00+08:00,S107,28.1,86.3,0
2024-05-20 06:59:00+08:00,S107,27.1,90.1,0
2024-05-20 07:59:00+08:00,S107,27.5,86.3,0
2024-05-20 08:59:00+08:00,S107,28,87.7,0
2024-05-20 09:59:00+08:00,S107,27.4,88.9,0
2024-05-20 10:59:00+08:00,S107,27.5,82.6,0
2024-05-20 11:59:00+08:00,S107,27.4,83.6,0
2024-05-20 12:59:00+08:00,S107,27.7,80.3,0
2024-05-20 13:59:00+08:00,S107,28.3,82.4,0
2024-05-20 14:59:00+08:00,S107,28.3,83,0
2024-05-20 15:59:00+08:00,S107,28.8,76.1,0
2024-05-20 16:59:00+08:00,S107,28.9,77.5,0
2024-05-20 17:59:00+08:00,S107,28.7,80.4,0
2024-05-20 18:59:00+08:00,S107,28.8,78.1,0
2024-05-20 19:59:00+08:00,S107,29,78.6,0
2024-05-20 20:59:00+08:00,S107,29.2,77.3,0
2024-05-20 21:59:00+08:00,S107,29.2,76,0
2024-05-20 22:59:00+08:00,S107,29.3,82.5,0
2024-05-20 23:59:00+08:00,S107,29.3,81.4,0
2024-05-21 00:59:00+08:00,S107,29.3,81.8,0
2024-05-21 01:59:00+08:00,S107,29.3,81.3,0
2024-05-21 02:59:00+08:00,S107,29.3,81,0
2024-05-21 03:59:00+08:00,S107,29.3,81.5,0
2024-05-21 04:59:00+08:00,S107,28.9,81.4,0
2024-05-21 05:59:00+08:00,S107,28.9,83.1,0
2024-05-21 06:59:00+08:00,S107,28.2,86.3,0
2024-05-21 07:59:00+08:00,S107,28.8,80.3,0
2024-05-21 08:59:00+08:00,S107,29.3,77.5,0
2024-05-21 09:59:00+08:00,S107,29.5,79.7,0
2024-05-21 10:59:00+08:00,S107,29.3,81.9,0
2024-05-21 11:59:00+08:00,S107,29.7,79.8,0
2024-05-21 12:59:00+08:00,S107,27.6,90.3,0
2024-05-21 13:59:00+08:00,S107,28.7,83,0
2024-05-21 14:59:00+08:00,S107,29.7,75.7,0
2024-05-21 15:59:00+08:00,S107,29.8,79,0
2024-05-21 16:59:00+08:00,S107,29.8,80.4,0
2024-05-21 17:59:00+08:00,S107,26.7,89,0.4
